product_name,brand,price,rating,rating_count,sku,ingredients,category
Organic Cotton Treatment Toning Pad,RE:P,37.0,4.3,96,REP-OCTTP-37,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Calendula Officinalis Extract, Chamomilla Recutita (Matricaria) Extract, Lavandula Angustifolia (Lavender) Flower Extract, Melissa Officinalis Flower/Leaf/Stem Water, Chamomilla Recutita (Matricaria) Flower Water, Rosa damascena flower water, Lavandula Angustifolia (Lavender) Flower Water, Helichrysum Italicum Flower Water, Azadirachta Indica Leaf Extract, Artemisia Annua Extract, Symphytum Officinale Leaf Extract, Helichrysum Arenarium Extract, Calendula Officinalis Flower Extract, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata (Lichen) Extract, Sodium Citrate, Ethylhexylglycerin, Glyceryl Caprylate, Glycereth-25 PCA Isostearate, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Aniba Rosodora (Rosewood) Wood Oil (Aniba Rosaeodora (Rosewood) Wood Oil), Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil",Toners
MadeCera Pink Aloe Builder Pads,SKINRX LAB,22.0,0.0,0,SL-MPABP-22,"Water, Dipropylene Glycol, Butylene Glycol, Propanediol, Glycerin, Aloe Barbadensis Leaf Extract, Betaine, Madecassoside, Ceramide NP, Hydrogenated Lecithin, Camellia Japonica Flower Extract, Glyceryl Stearate, Paeonia Lactiflora Extract, Hibiscus Sabdariffa Flower Extract, Rose Extract, Nymphaea Alba Flower Extract, Prunus Serrulata Flower Extract, Rosa Damascena Flower Extract, Prunus Persica (Peach) Flower Extract, Capryloyl Salicylic Acid, Sodium Hyaluronate, Diospyros Kaki Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Castanea Crenata (Chestnut) Shell Extract, Camellia Sinensis Leaf Extract, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Hydroxyethylcellulose, Xanthan Gum, 1,2-Hexanediol, Polyquaternium-51, Dipotassium Glycyrrhizate, Eclipta Prostrata Extract, Coccinia Indica Fruit Extract, Citric Acid, Sodium Citrate, Hydroxyacetophenone, PEG-60 Hydrogenated Castor Oil, Caprylyl Glycol, Glyceryl Caprylate, Tocopherol, Disodium EDTA, Ethylhexylglycerin, Fragrance, Alpha-Isomethyl Ionone, Limonene",Toners
The Giving Essence,Then I Met You,50.0,4.3,174,TIMY-TGE-50,"Galactomyces Ferment Filtrate, Aspergillus Ferment Extract Filtrate, Saccharomyces Ferment Filtrate, Propanediol, Niacinamide, Butylene Glycol, 1,2-Hexanediol, Aloe Barbadensis Leaf Extract, Ellagic Acid, Aronia Melanocarpa Fruit Extract, Polyglutamic Acid, Glycerin, Corallina Officinalis Extract, Sodium Hyaluronate, Morus Alba Root Extract, Allantoin, Ocimum Sanctum Leaf Extract, Ribes Nigrum (Black Currant) Fruit Extract, Rubus Coreanus Fruit Extract, Lycium Chinense Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Betaine, Vaccinium Myrtillus Fruit Extract, Aristotelia Chilensis Fruit Extract, Euterpe Oleracea Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Gardenia Jasminoides Fruit Extract, Sodium Polyacryloyldimethyl Taurate, Ethylhexylglycerin, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Xanthan Gum, Coccinia Indica Fruit Extract, Portulaca Oleracea Extract, Water, Methylpropanediol",Treatments
TW-Real Bifida Ampoule,ISNTREE,29.5,4.8,10,ISN-TBA-29,"Bifida Ferment Lysate,Dipropylene Glycol,Niacinamide,Glycerin,Lactobacillus/Pumpkin Ferment Extract,Lactobacillus/Soybean Ferment Extract,Lactobacillus/Rice Ferment Filtrate,Sodium Hyaluronate,Hydrolyzed Collagen,Salix Alba (Willow) Bark Extract,Origanum Vulgare Leaf Extract,Cinnamomum Cassia Bark Extract,Portulaca Oleracea Extract,Chamaecyparis Obtusa Leaf Extract,Beta-Glucan,Palmitoyl Tripeptide-1,Copper tripeptide-1,Acetyl Hexapeptide-8,Allantoin,Hydroxyethylcellulose,Panthenol,Carbomer,Arginine,Butylene Glycol,Adenosine,Disodium EDTA1,2-Hexanediol,Water,Scutellaria Baicalensis Root Extract,Illicium Verum (Anise) Fruit Extract",Treatments
Real Ferment Micro Mist,NEOGEN,28.0,4.3,70,NEO-RFMM-28,"Bifida Ferment Lysate, Saccharomyces Ferment Filtrate, Betula Alba Juice, Rice Ferment Filtrate (Sake), Aspergillus Ferment, Propanediol, 1,2-Hexanediol, Niacinamide, Panthenol, Glycereth-25 PCA Isostearate, Glycerin, Methyl Gluceth-20, Camellia Sinensis Leaf Extract, Betaine, Ethylhexylglycerin, Hydroxyacetophenone, Dipropylene Glycol, Water, Caprylyl Glycol, Lactobacillus, Butylene Glycol, Olea Europaea (Olive) Fruit Oil, Allantoin, Trehalose, Coptis Japonica Extract, Citrus Paradisi (Grapefruit) Peel Oil, Sodium Ascorbyl Phosphate, Juniperus Virginiana Oil, Pelargonium Graveolens Oil, Dipotassium Glycyrrhizate, Rosmarinus Officinalis (Rosemary) Leaf Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Arbutin, Bisabolol, Riboflavin, Cyanocobalamin, Sodium Ascorbate, Ascorbic Acid, Ubiquinone, Tocopherol, Thiamine HCl, Inositol, Biotin, Beta-Carotene, Pyridoxine, Folic Acid, Hyaluronic Acid, Sodium Hyaluronate, Dextrin, Arginine, Calcium Carbonate, Hydrogenated Lecithin, Hydroxypropyl Methylcellulose, Hydrolyzed Hyaluronic Acid",Treatments
Clear Skin 8% AHA Essence,ISNTREE,15.0,4.4,83,ISN-CS8AE-15,"Water, Lactic Acid(4.023%), Glycolic Acid(4.004%), Glycerin, Butylene Glycol, Potassium Hydroxide, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia
Sinensis Leaf Extract, Aloe Barbadensis Leaf Extract, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus
Officinalis (Rosemary) Leaf Extract, Portulaca Oleracea Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Aloe Barbadensis Leaf Juice
Powder, Sodium Hyaluronate, Glyceryl Caprylate, Asiaticoside, Dextrin, Panthenol, Madecassoside, Allantoin, 1,2-Hexanediol, Dipotassium Glycyrrhizate,
Glycereth-25 PCA Isostearate, Hydroxyethylcellulose",Treatments
Cica 100 Essence,DEWYTREE,31.0,4.4,23,DEW-C1E-31,Centella Asiatica Extract,Treatments
A-Clear Soothing Pink Eraser,NEOGEN,15.0,4.0,33,NEO-ASPE-15,"Water, Alcohol Denat., Calamine, Glycerin, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Asiaticoside, Madecassic Acid, Asiatic Acid, Madecassoside, Camellia Sinensis Leaf Extract, Opuntia Coccinellifera Fruit Extract, Centella Asiatica Extract, Sapindus Trifoliatus Fruit Extract, Camellia Japonica seed Extract, Camellia Japonica Flower Extract, Citrus Unshiu Peel Extract, Rubus Idaeus (Raspberry) Fruit Extract, Cymbopogon Citratus Extract, Melissa Officinalis Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Carica Papaya (Papaya) Fruit Extract, Camellia Japonica Leaf Extract, Guaiazulene, Panthenol, Glycyrrhiza Glabra (Licorice) Root Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Salicylic Acid, PEG-60 Hydrogenated Castor Oil, Trideceth-10, Butylene Glycol, 1,2-Hexanediol, Ethylhexylglycerin",Treatments
C-Niacin Toning Ampoule,ISNTREE,24.7,4.2,25,ISN-CTA-24,"Hippophae Rhamnoides Fruit Extract, Butylene Glycol, Pentylene Glycol, Glycerin, Betaine, Water, Niacinamide, Propanediol, 1,2-Hexanediol, Ethyl Hexanediol, Sodium Polyacrylate, Dipotassium Glycyrrhizate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Panthenol, Allantoin, Boswellia Serrata Resin Extract, Aloe Barbadensis Leaf Extract, Beta-Glucan, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Sodium Hyaluronate, Bioflavonoids, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Physalis Alkekengi Fruit Extract, Brassica Oleracea Italica (Broccoli) Extract, Moringa Oleifera Seed Oil, 3-O-Ethyl Ascorbic Acid, Polysorbate 80, Corallina Officinalis Extract, Cucurbita Pepo (Pumpkin) Fruit Extract, Coccinia Indica Fruit Extract",Treatments
Houttuynia Cordata Calming Essence,GOODAL,30.0,4.7,17,GOO-HCCE-30,"Water,Houttuynia Cordata Extract,Glycerin,Butylene Glycol,1,2-Hexanediol,Betaine,Polyglyceryl-10 Laurate,Carbomer,Ethylhexylglycerin,Tromethamine,Sodium Phytate,Dextrin,Theobroma Cacao (Cocoa) Extract,Citrus Aurantium Dulcis (Orange) Peel Oil,Ocimum Basilicum (Basil) Oil,Lavandula Angustifolia (Lavender) Oil",Treatments
Soft Shield Pimple Patch,the klog,6.0,4.7,466,TK-SSPP-6,Hydrocolloid,Treatments
Sight C-er Vitamin C Concentrate,WANDER BEAUTY,42.0,4.7,19,WB-SCVCC-42,"Water, Terminalia Ferdinandiana Fruit Extract, Propanediol, Ascorbyl Tetraisopalmitate, 1,2-hexanediol, Niacinamide, Squalane, Triethylhexanoin, Arachidyl Alcohol, Tocopheryl Acetate, Vinyl Dimethicone, Titanium Dioxide, Synthetic Fluorphlogopite, Behenyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Glycerin, Hydroxyethyl Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate-13, Arachidyl Glucoside, Polyisobutene, Sorbitan Isostearate,citric Acid, Sodium Citrate, Xanthan Gum, Polysorbate 20, Sodium Hyaluronate, Polysorbate 60, Disodium Edta, Tin Oxide, Ethylhexylglycerin, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer",Treatments
Turmeric Stick,COCOKIND,8.99,3.6,8,COC-TS-8,"""helianthus annuus (sunflower) seed oil*, beeswax*, curcuma longa (turmeric) root powder*, zingiber officinale (ginger) root powder*, melaleuca alternifolia (tea tree) leaf oil*
*certified organic

essential oil contents: 0.7%",Treatments
Magic Beauty Shroom,Chasin’ Rabbits,25.0,4.5,31,CR-MBS-25,Tremella Mushroom Extract,Treatments
Bring The Light Serum,SIORIS,32.0,4.9,16,SIO-BTLS-32,"* Camellia Sinensis Leaf Water, Water, Pentylene Glycol, Butylene Glycol, * Glycerin, Dicaprylyl Carbonate, * Rosa Multiflora Flower Extract, * Rosa Canina Fruit Oil, (-)-alpha-bisabolol, * Vitis Vinifera (Grape) Seed Oil, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Cetearyl Olivate, Cetearyl Alcohol, Sorbitan Olivate, Glyceryl Stearate, Sclerotium Gum, Xanthan Gum, Citrus Aurantium Dulcis (Orange) Flower Oil ** Farnesol, Geraniol
*ORGANIC CERTIFIED INGREDIENTS
**NATURAL ESSENTIIOL OIL ORIGIN",Treatments
My First Essener,SIORIS,32.0,4.8,33,SIO-MFE-32,"* Camellia Sinensis Leaf Extract, Water, Glycerin, Pentylene Glycol, Butylene Glycol, Rosa Damascena Flower Water, Betaine, Polyglutamic Acid, Artemisia Princeps Leaf Extract, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Sclerotium Gum, Citric Acid
*ORGANIC CERTIFIED INGREDIENTS",Treatments
Ginseng Serum,I'M FROM,29.0,4.8,38,IF-GS-29,"Water, Butylene Glycol, Glycerin, 1,2-Hexanediol, Betaine, Camellia Sinensis Leaf Extract, Panax Ginseng Root Extract, Bis-PEG-18 Methyl Ether Dimethyl Silane, Cyclopentasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Hydrolyzed Glycosaminoglycans, Oimethiconol, Ethoxydiglycol, Panax Ginseng Seed Oil, Hydroxyethylcellulose, Ethyl Hexanediol, Glyceryl Polyacrylate, Adenosine, Disodium EDTA, PEG-60 Hydrogenated Castor Oil, Hyaluronic Acid, Ethylhexylglycerin, Glycyrrhiza Uralensis (Licorice) Root Extract, Paeonia Albiflora Root Extract, Phellodendron Amurense Bark Extract, Rheum Palmatum Root Extract, Angelica Pubescens Root Extract, Angelica Gigas Root Extract, Schizonepeta Tenuifolia Extract",Treatments
Mugwort Essence,I'M FROM,40.0,4.7,43,IF-ME-40,Artemisia Princeps Extract 100%,Treatments
Honey Serum,I'M FROM,28.0,4.2,19,IF-HS-28,"Glycerin, Water, Butylene Glycol, Dimethicone, Cyclopentasiloxane, Niacinamide, PEG/ PPG- 18/18 Dimethicone, Undecane, Cyclohexasiloxane, Tridecane, 1,2- Hexanediol, Sodium Chloride, Dimethicone/ Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, Disteardimonium Hectorite, Boswellia Serrata Resin Extract, Honey Extract, Adenosine, Cinnamomum Cassia Bark Extract, Curcuma Longa (Turmeric) Root Extract, Levan, Decyl Glucoside, Olea Europaea (Olive) Leaf Extract, Ethylhexylglycerin, Disodium EDTA, Pollen Extract, Phenethyl Alcohol, Ziziphus Jujuba Seed, Centella Asiatica Extract, Royal Jelly Extract, Propolis Extract, Bee Venom, Citric Acid, Ascorbic Acid, Madecassoside, Fragrance, Butylphenyl Methylpropional, Geraniol, Limonene, Citral",Treatments
Rice Serum,I'M FROM,27.0,4.2,25,IF-RS-27,"Aspergillus/Rice Germ Ferment Extract Filtrate, Propanediol, Glycerin, Methylpropanediol, Cyclopentasiloxane, Niacinamide, Caprylyl Methicone , Water (Aqua), Cyclohexasiloxane, 1,2-Hexanediol,Squalane, Betaine, C12-14 Pareth-12, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Panthenol,C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Ethylhexylglycerin, Allantoin, Xanthan Gum, Dipotassium Glycyrrhizate, Adenosine, Disodium Edta, Pentylene Glycol, Hydrolyzed Hyaluronic Acid, Alpha-Glucan Oligosaccharide, Sodium Hyaluronate, Madecassoside, Portulaca Oleracea Extract, Hydroxypropyl Cyclodextrin, Glutathione",Treatments
Licorice pH Balancing Advance Serum,ACWELL,25.0,4.5,60,ACW-LPBAS-25,"Glycyrrhiza Glabra (Licorice) Root Water, Methylpropanediol, Glycerin, 1,2-Hexanediol, Butylene Glycol, Polyglycerin-3, Caprylic/Capric Triglyceride, Niacinamide, Propylheptyl Caprylate, Water, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Sodium Citrate, Ethylhexylglycerin, Citric Acid, Carbomer, Glyceryl Polymethacrylate, Disodium EDTA, Adenosine, Tromethamine, Polyquaternium-51, Sodium Hyaluronate, Avena Sativa (Oat) Kernel Extract, Beta-Glucan, Hydrogenated Lecithin, Cynara Scolymus (Artichoke) Leaf Extract, Pteris Multifida Extract, Dextrin, Theobroma Cacao (Cocoa) Seed Extract, Dipropylene Glycol, Glycyrrhiza Uralensis (Licorice) Root Extract, Tocopherol (Vitamin E), Solanum Melongena (Eggplant) Fruit Extract, Glutathione, Pinus Pinaster Bark Extract",Treatments
C’s The Day Serum,good (skin) days™,26.0,4.1,466,GSD-CTDS-26,"Aqua (Water, Eau), Butylene Glycol, Ascorbic Acid, Glycerin, 1,2-Hexanediol, Sodium Bicarbonate, Myrciaria Dubia Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Niacinamide, Magnesium Ascorbyl Phosphate, Arbutin, Tocopheryl Acetate, Coptis Japonica Extract, Panax Ginseng Berry Extract, Crocus Sativus Flower Extract, Tuber Magnatum Extract, Hibiscus Sabdariffa Flower Extract, Theobroma Cacao (Cocoa) Extract, Glycereth-25 PCA Isostearate, Hydroxydecyl Ubiquinone, Sodium Metabisulfite, Xanthan Gum, Ethylhexylglycerin, Adenosine, Dextrin, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Hydrogenated Lecithin ",Treatments
Ultra Vitalizing Snail Essence Water,DEWYTREE,38.0,4.3,116,DEW-UVSEW-38,"Water, Snail Secretion Filtrate(10.0%), Methylpropanediol, Propanediol, Glycerin, Trehalose, Pentylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, PEG-60 Hydrogenated Castor Oil, Phenyl Trimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Eyhyl-hexylglycerin, Adenosine, Xanthan Gum, 1,2-Hexanediol, Disodium EDTA, Aloe Barbadensis Leaf Extract, Panthenol, Butylene Glycol, Sodium Hyaluronate, Dipropylene Glycol, Chamomilla Recutitia (Matricaria) Flower Extract, Caprylic/Capric Triglyceride, Nelumbo Nucifera Flower Extract, Phosphatidylcholine, Vaccinium Macrocarpon (Cranberry) Fruit extract, Rubus Idaeus (Raspberry) Fruit Extract, Prunus Serotina (Wild Cherry) Fruit Extract, Cornus Officinalis Fruit Extract, Punica Granatum Fruit Extract, Copper Tripeptide-1, Ceramide NP, Glycine, Glutamic Acid, Serine, Lysine, Alanine, Arginine, Threonine, Proline, Phenoxyethanol, Fragrance",Treatments
Real Aqua Balancing Ampoule,ACWELL,26.0,4.6,21,ACW-RABA-26,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Dipropylene Glycol, Propanediol, Carbomer, Tromethamine, Ethylhexylglycerin, Citric Acid, Tricholoma Matsutake Extract, Disodium EDTA, Sodium Citrate, Hydrolyzed Cicer Seed Extract, Rhododendron Chrysanthum Leaf Extract, Sea Water, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Houttuynia Cordata Extract, Sedum Sarmentosum Extract, Glycine, Serine, Glutamic Acid, Glycyrrhiza Uralensis (Licorice) Root Extract, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Proline, Threonine, Valine, Isoleucine, Saccharide Isomerate, Histidine, Cysteine, Methionine, Hizikia Fusiforme Extract",Treatments
Real Ferment Micro Essence,NEOGEN,38.0,4.6,1448,NEO-RFME-38,"Bifida Ferment Lysate, Saccharomyces Ferment Filtrate, Betula Alba Juice, Rice Ferment Filtrate (Sake), Aspergillus Ferment, Glycerin, Dipropylene Glycol, Methyl Gluceth-20, Water, Betaine, Camellia Sinensis Leaf Extract Ethylhexylglycerin, Trehalose, Lactobacillus, PEG-60 Hydrogenated Castor Oil, Caprylyl Glycol, Trideceth-10, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, 1,2-Hexanediol, Tropolone, Allantoin, Butylene Glycol, Coptis Japonica Extract, Arginine, Hydroxypropyl, Methylcellulose, Hydrogenated Lecithin, Calcium, Carbonate, Sodium Hyaluronate, Adenosine, Niacinamide, Dextrin, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Alanine, Lysine, Tyrosine, Phenylalanine, Proline, Threonine, Valine, Isoleucine, Phenoxyethanol, Histidine, Methionine, Cysteine",Treatments
Probiotics Double Action Serum,NEOGEN,38.0,4.4,32,NEO-PDAS-38,"Probiotic Serum:
Water, Lactobacillus Ferment Lysate(21%), Isopentyldiol, Triethylhexanoin, Propanediol, 1,2-Hexanediol, Niacinamide, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Xanthan Gum, Tromethamine, Adenosine, Glycerin, Betaine, Allantoin, Trehalose, Panthenol, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Bifida Ferment Lysate(21ppm), Xylitol, Juglans Regia (Walnut) Seed Oil, Lactic Acid, Undaria Pinnatifida Extract, Streptococcus Thermophilus Ferment(6ppm), Honey Extract, Sodium PCA, Sodium Lactate, Caprylic/Capric Triglyceride, Glyceryl Caprylate, Arginine, Aspartic Acid, PCA, Phospholipids, Gluconic Acid, Ceramide 3, Glycine, Alanine, Musa Sapientum (Banana) Fruit Extract, Tuber Melanosporum Extract, Daucus Carota Sativa (Carrot) Root Extract, Serine, Valine, Cholesterol, Isoleucine, Threonine, Proline, Tuber Magnatum Extract, Phenylalanine, Histidine, Phellinus Linteus Extract, Glutathione, Hyaluronic Acid, Beta-Glucan, Phytosterols, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Limonene, Linalool
",Treatments
Snail Bee Ultimate Serum,BENTON,27.0,4.4,268,BEN-SBUS-27,"Saccharomyces/Snail Secretion Filtrate Ferment Filtrate, Melaleuca Alternifolia (Tea Tree) Leaf Water, Aqua (Water), Camellia Sinensis Leaf Water, Butylene Glycol, 1,2-Hexanediol, Niacinamide, Glycerin, Pentylene Glycol, Aloe Barbadensis Leaf Juice Powder, Sodium Hyaluronate, Chamaecyparis Obtusa Leaf Extract, Diospyros Kaki Leaf Extract, Ulmus Campestris (Elm) Bark Extract, Plantago Asiatica Extract, Laminaria Digitata Extract, Salix Alba (Willow) Bark Extract, Aloe Barbadensis Leaf Extract, Althaea Rosea Root Extract, Allantoin, Adenosine, Bee Venom, Beta-Glucan, Betaine, Panthenol, Citric Acid, Caprylyl Glycol, Xanthan Gum",Treatments
Time Revolution The First Essence 5x,MISSHA,54.0,4.4,723,MIS-TRTFE5-54,"Water, Glycerin, Propanediol, 1,2-Hexanediol, Niacinamide, Yeast Ferment Extract, Diethoxyethyl Succinate, Bifida Ferment Lysate, Sodium PCA, Butylene Glycol, Ethylhexylglycerin, Adenosine, Xanthan Gum, Ceramide NP, Hydrogenated Lecithin",Treatments
Waterfall Moist Balanced Hyaluronic Acid 100,THE PLANT BASE,23.0,4.4,333,TPB-WMBHA1-23,Sodium Hyaluronate,Treatments
Tri-Bio Treatment Essence,SON REVE,43.0,4.5,38,SR-TTE-43,"Galactomyces Ferment Filtrate, Butylene Glycol, Glycerin ,Water, Propanediol, Niacinamide, 1,2-Hexanediol, Pentylene Glycol, Bifida Ferment Lysate, Polyquaternium-51, Aspergillus/Rice Ferment Filtrate, Lactobacillus/Rice Ferment Filtrate, Saccharomyces/Rice Ferment Filtrate Extract, Adenosine, Hippophae Rhamnoides Fruit Extract, Ethylhexylglycerin",Treatments
Fresh Herb Origin Serum,NACIFIC,29.0,4.0,43,NAC-FHOS-29,"Water, Glycerin, Limnanthes Alba (Meadowfoam) Seed Oil, Cetyl Ethylhexanoate, Hydrogenated Polydecene, Betaine, Butylene Glycol, 1,2-Hexanediol, Citrus Limon (Lemon) Peel Oil, Citrus Aurantifolia (Lime) Oil, Sodium Chloride, Aloe Barbadensis Leaf Water, Curcuma Longa (Turmeric) Root Extract, Phenoxyethanol, Coptis Japonica Root Extract, Cymbopogon Schoenanthus Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Ethylhexylglycerin, Tocopheryl Acetate, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Eclipta Prostrata Extract, Melia Azadirachta Bark Extract, Pearl Powder, Disodium EDTA, Theobroma Cacao (Cocoa) Seed Extract, Moringa Oleifera Seed Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Dextrin, Camellia Japonica Flower Extract, Mentha Rotundifolia Leaf Extract, Citrus Aurantifolia (Lime) Peel Extract, Dipropylene Glycol, Sodium Palmitoyl Proline, Nymphaea Alba Flower Extract",Treatments
Green Tangerine Vita C Serum,GOODAL,19.99,4.5,81,GOO-GTVCS-19,"Water, Butylene Glycol, Dipropylene Glycol, Methyl Gluceth-20, 1,2-Hexanediol, Glycereth-26, Niacinamide, Arbutin, Citrus Tangerina (Tangerine) Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Panthenol, Chondrus Crispus (Carrageenan) Extract, Choleth-24, Saccharum Officinarum (Sugar Cane) Extract, Carbomer, Tromethamine, Ethylhexylglycerin, Hydrolyzed Jojoba Esters, Allantoin, Sodium Hyaluronate, Tocopheryl Acetate (Vitamin E), Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Adenosine, Melia Azadirachta Flower Extract, Disodium EDTA, Melia Azadirachta Leaf Extract, Ascorbyl Glucoside, Dipotassium Glycyrrhizate, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Citrus Limon (Lemon) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Cananga Odorata Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Eucalyptus Globulus Leaf Extract, Corallina Officinalis Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Glycerin, Madecassoside, Anthemis Nobilis Flower Extract, Camellia Sinensis Leaf Extract, Maltodextrin, Saccharide Hydrolysate, Centella Asiatica Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Asiaticoside, Polygonum Cuspidatum Root Extract, Centella Asiatica Leaf Extract",Treatments
